numeroApolice,total_veiculos,pct_autonomos,motorista_licenciado,classe_risco,sinistralidade_rc_declarada,sinistralidade_rcfv_declarada,valor_pago_historico,valor_sinistro_historico,qt_cias_anteriores,tipo_sinistro_predominante,lmi_por_veiculo,premio_por_veiculo,qt_coberturas_ativas,agravo_aplicado,desconto_aplicado,referral_pendente,tempo_cotacao_emissao,parcelas_com_juros,apolice_anterior,_perfil_gerador
RCT-2025-000349,79.0,0.7974683544303798,0,5,0,1,660908.11,753650.45,1,3,23567.298227848103,1951.5093670886074,2,1,0,0,10,1,1,alto_risco
RCT-2025-000350,56.0,0.5714285714285714,0,5,1,1,1297031.3900000001,1363362.6,2,2,17979.760892857143,1862.4733928571427,3,1,0,0,9,1,1,alto_risco
RCT-2026-000351,37.0,0.16216216216216217,0,3,1,1,0.0,0.0,0,0,44606.255675675675,2446.6551351351354,3,0,0,1,74,1,0,referral
RCT-2026-000352,40.0,0.375,1,2,1,1,0.0,0.0,0,0,29460.0875,1789.4299999999998,3,1,0,1,40,1,0,referral
RCT-2025-000353,146.0,0.589041095890411,0,4,0,1,1343201.8599999999,1508308.65,2,1,25378.19671232877,4487.465410958904,2,1,0,0,7,0,1,alto_risco
RCT-2024-000354,8.0,0.375,0,2,0,1,9102.07,13688.36,1,0,32446.29125,1869.0675,3,1,0,1,50,0,0,referral
RCT-2026-000355,76.0,0.7105263157894737,0,4,1,0,555272.74,593120.5700000001,2,1,26610.83302631579,4415.572105263158,5,1,0,0,6,1,1,alto_risco
RCT-2024-000356,41.0,0.8048780487804879,1,5,1,1,140228.74,175998.78,1,2,38365.61024390244,3364.2951219512197,1,1,0,0,7,1,1,alto_risco
RCT-2025-000357,15.0,0.3333333333333333,0,4,0,0,10061.45,14563.86,1,0,36467.02333333333,2077.2393333333334,4,0,0,1,72,1,0,referral
RCT-2025-000358,10.0,0.3,1,2,0,0,0.0,0.0,0,0,43398.131,2146.034,2,0,0,1,72,1,0,referral
RCT-2025-000359,46.0,0.717391304347826,0,5,0,1,464878.4,568797.81,1,2,38981.89391304348,3455.4165217391305,4,1,0,0,9,1,1,alto_risco
RCT-2025-000360,148.0,0.8716216216216216,1,4,1,1,682656.88,741798.8200000001,2,3,37005.67202702702,2214.926824324324,1,0,0,0,10,0,1,alto_risco
RCT-2025-000361,118.0,0.7033898305084746,0,5,1,1,1006344.03,1067024.48,3,3,31640.71220338983,3395.927966101695,3,1,0,0,8,0,0,alto_risco
RCT-2026-000362,25.0,0.36,1,4,1,0,0.0,0.0,0,0,30757.667999999998,2803.7003999999997,7,0,0,1,81,1,0,referral
RCT-2025-000363,123.0,0.8292682926829268,0,4,0,1,1036037.95,1224869.94,3,1,33869.271138211385,4218.606585365854,3,0,0,0,3,1,1,alto_risco
RCT-2026-000364,147.0,0.7687074829931972,0,5,1,1,1350194.85,1547353.93,3,3,15519.348843537413,2457.936530612245,4,0,0,0,10,0,1,alto_risco
RCT-2025-000365,49.0,0.04081632653061224,0,3,0,1,0.0,0.0,0,0,71830.67040816326,1249.8734693877552,7,0,1,0,9,0,0,alta_cobertura
RCT-2026-000366,25.0,0.28,0,4,0,0,0.0,0.0,0,0,29915.9972,2414.4016,3,0,0,1,60,0,0,referral
RCT-2024-000367,6.0,0.3333333333333333,1,2,1,0,0.0,0.0,0,0,44147.418333333335,2433.6349999999998,4,0,0,1,23,1,0,referral
RCT-2025-000368,76.0,0.5,0,4,1,1,542994.24,579594.35,2,2,19309.823947368423,1987.3509210526317,4,0,0,0,8,1,1,alto_risco
RCT-2025-000369,9.0,0.2222222222222222,1,3,0,0,0.0,0.0,0,0,21247.71111111111,2629.2966666666666,4,1,0,1,78,1,0,referral
RCT-2026-000370,38.0,0.15789473684210525,1,2,0,0,0.0,0.0,0,0,64202.62,1273.352105263158,8,0,1,0,4,0,1,alta_cobertura
RCT-2025-000371,65.0,0.7692307692307693,0,4,1,0,1468696.77,1581397.92,3,1,29278.63323076923,3137.243076923077,5,0,0,0,7,1,0,alto_risco
RCT-2025-000372,60.0,0.26666666666666666,1,3,0,0,0.0,0.0,0,0,54426.84033333333,2072.8823333333335,8,0,1,0,7,0,1,alta_cobertura
RCT-2025-000373,23.0,0.2608695652173913,1,2,0,0,0.0,0.0,0,0,52101.19086956522,1859.8504347826085,8,0,0,0,4,0,1,alta_cobertura
RCT-2025-000374,26.0,0.8846153846153846,0,4,1,1,1332534.12,1703881.93,3,3,22195.16346153846,3424.4823076923076,3,1,0,0,6,1,0,alto_risco
RCT-2026-000375,6.0,0.16666666666666666,0,2,1,0,26226.31,26292.09,1,3,42860.54833333333,1404.9866666666667,5,0,1,0,7,0,1,alta_cobertura
RCT-2025-000376,30.0,0.13333333333333333,1,1,0,0,23607.28,26752.77,1,3,48740.832,1929.7016666666668,6,0,1,0,8,0,1,alta_cobertura
RCT-2025-000377,15.0,0.2,0,3,1,1,23161.96,26736.59,1,3,68169.63133333334,1693.4653333333333,8,0,1,0,8,0,1,alta_cobertura
RCT-2025-000378,25.0,0.2,1,3,0,0,0.0,0.0,0,0,24748.4128,2312.92,4,0,0,1,23,1,0,referral
RCT-2025-000379,30.0,0.4666666666666667,0,4,0,1,1282587.25,1437399.07,3,2,22502.613666666668,2164.347333333333,1,1,0,0,3,0,0,alto_risco
RCT-2025-000380,15.0,0.0,1,3,0,0,0.0,0.0,0,0,63595.195999999996,946.778,6,0,1,0,8,0,1,alta_cobertura
RCT-2025-000381,19.0,0.3157894736842105,1,2,0,0,0.0,0.0,0,0,20289.357368421053,2754.642631578947,4,1,0,1,72,0,0,referral
RCT-2025-000382,9.0,0.3333333333333333,1,3,1,0,0.0,0.0,0,0,34076.31333333333,2471.293333333333,4,0,0,1,25,1,0,referral
RCT-2025-000383,17.0,0.23529411764705882,1,3,0,0,0.0,0.0,0,0,67714.85470588236,1227.1688235294116,7,0,1,0,3,0,1,alta_cobertura
RCT-2025-000384,31.0,0.0967741935483871,0,4,0,0,21252.48,32148.41,1,0,26843.349032258062,2540.9448387096772,5,1,0,1,90,1,0,referral
RCT-2026-000385,6.0,0.3333333333333333,1,1,0,0,0.0,0.0,0,0,39497.30333333334,1260.97,7,0,1,0,3,0,1,alta_cobertura
RCT-2025-000386,146.0,0.5616438356164384,0,4,1,1,843675.9199999999,879995.99,2,2,24239.188493150687,4133.063356164384,3,0,0,0,4,1,0,alto_risco
RCT-2026-000387,39.0,0.48717948717948717,1,2,1,0,0.0,0.0,0,0,27980.21948717949,2924.891025641026,3,0,0,1,45,0,0,referral
RCT-2026-000388,25.0,0.56,0,4,1,1,320599.7,343718.53,1,3,25574.783199999998,3934.9152000000004,3,0,0,1,3,1,0,alto_risco
RCT-2025-000389,15.0,0.2,1,2,0,0,6034.78,6396.48,1,3,49776.884666666665,1740.2266666666667,7,0,1,0,8,0,1,alta_cobertura
RCT-2025-000390,33.0,0.48484848484848486,1,5,1,1,650108.53,660015.49,1,2,21518.86727272727,4260.8457575757575,2,1,0,1,2,0,1,alto_risco
RCT-2026-000391,45.0,0.2,1,1,0,0,0.0,0.0,0,0,44070.85733333333,1867.5300000000002,6,0,1,0,1,0,1,alta_cobertura
RCT-2026-000392,40.0,0.725,0,5,1,1,668212.56,791671.64,1,3,22747.539249999998,3179.96825,2,1,0,0,9,1,1,alto_risco
RCT-2024-000393,18.0,0.1111111111111111,1,3,0,0,0.0,0.0,0,0,39608.779444444444,1703.9616666666668,3,1,0,1,21,1,0,referral
RCT-2024-000394,4.0,0.5,0,4,1,0,0.0,0.0,0,0,44913.5375,2095.3625,5,0,0,1,29,0,0,referral
RCT-2025-000395,15.0,0.4,1,4,1,0,0.0,0.0,0,0,36337.721999999994,2677.2853333333333,3,0,0,1,45,0,0,referral
RCT-2026-000396,34.0,0.29411764705882354,1,3,0,0,0.0,0.0,0,0,61634.87235294117,1344.1447058823528,5,0,1,0,8,0,1,alta_cobertura
RCT-2025-000397,10.0,0.5,0,4,0,0,10680.17,17793.22,1,0,26572.143,2674.85,3,0,0,1,88,1,0,referral
RCT-2025-000398,34.0,0.14705882352941177,1,2,0,0,0.0,0.0,0,0,39847.55147058824,2900.7744117647057,6,1,0,1,66,1,0,referral
RCT-2026-000399,7.0,0.14285714285714285,1,3,0,0,0.0,0.0,0,0,61564.94142857143,1979.8185714285714,6,0,1,0,8,0,0,alta_cobertura
RCT-2026-000400,31.0,0.1935483870967742,1,4,0,1,0.0,0.0,0,0,47067.852258064515,2083.978064516129,3,1,0,1,31,1,0,referral
RCT-2024-000401,52.0,0.25,0,1,0,0,0.0,0.0,0,0,69716.8676923077,1544.989423076923,6,0,1,0,5,0,0,alta_cobertura
RCT-2026-000402,49.0,0.12244897959183673,1,1,0,0,0.0,0.0,0,0,59106.02551020408,1753.1414285714284,7,0,1,0,6,0,0,alta_cobertura
RCT-2026-000403,5.0,0.0,1,3,1,0,0.0,0.0,0,0,37270.13,2015.2,7,0,0,0,1,0,1,alta_cobertura
RCT-2025-000404,45.0,0.1111111111111111,1,2,1,1,0.0,0.0,0,0,37864.256222222226,1882.0591111111112,6,0,1,0,1,0,1,alta_cobertura
RCT-2025-000405,12.0,0.4166666666666667,1,4,0,0,0.0,0.0,0,0,37980.25666666667,2427.9308333333333,2,0,0,1,50,1,0,referral
RCT-2025-000406,59.0,0.8305084745762712,0,5,0,0,1015500.63,1210803.49,3,3,24037.173559322033,3655.179152542373,3,1,0,0,6,0,1,alto_risco
RCT-2024-000407,34.0,0.5294117647058824,0,5,1,1,776166.5800000001,976755.5599999999,3,1,34003.11058823529,2131.8747058823533,4,0,0,0,2,1,1,alto_risco
RCT-2025-000408,20.0,0.05,1,2,0,1,0.0,0.0,0,0,45424.712,1210.402,8,0,1,0,3,0,1,alta_cobertura
RCT-2024-000409,52.0,0.2692307692307692,0,1,0,0,27197.0,29016.38,1,3,50200.31557692308,1118.8961538461538,8,0,1,0,9,0,1,alta_cobertura
RCT-2026-000410,9.0,0.1111111111111111,1,2,1,0,0.0,0.0,0,0,72295.12777777779,1953.1844444444444,6,0,0,0,6,0,1,alta_cobertura
RCT-2026-000411,6.0,0.16666666666666666,0,2,0,1,20082.8,21990.29,1,0,42232.848333333335,2760.2533333333336,3,1,0,1,34,1,0,referral
RCT-2025-000412,84.0,0.6785714285714286,0,4,1,1,779678.53,896938.21,2,3,19378.625119047618,2463.630119047619,5,1,0,0,9,0,1,alto_risco
RCT-2025-000413,58.0,0.22413793103448276,1,1,0,1,23468.97,27591.59,1,3,59521.495689655174,1484.9225862068965,8,0,0,0,3,0,1,alta_cobertura
RCT-2024-000414,26.0,0.46153846153846156,1,3,1,1,0.0,0.0,0,0,49440.72384615385,1272.9438461538462,3,0,0,1,46,1,0,referral
RCT-2024-000415,28.0,0.6428571428571429,0,5,1,1,441328.66,517546.56999999995,2,2,29158.764285714286,3767.3939285714287,3,1,0,0,8,0,0,alto_risco
RCT-2025-000416,42.0,0.5,0,5,0,1,947900.96,1148008.6400000001,2,2,24302.90976190476,3765.3890476190477,4,1,0,1,7,0,1,alto_risco
RCT-2025-000417,145.0,0.6551724137931034,0,4,1,1,251174.84,310220.58999999997,2,2,30576.453586206895,2454.734344827586,1,0,0,0,1,0,1,alto_risco
RCT-2025-000418,80.0,0.825,0,4,0,1,817438.46,877110.5,3,1,15052.1815,4477.960625,2,1,0,0,6,0,0,alto_risco
RCT-2025-000419,44.0,0.25,1,3,0,0,0.0,0.0,0,0,50054.70159090909,1817.3545454545456,7,0,0,0,2,0,1,alta_cobertura
RCT-2025-000420,44.0,0.4090909090909091,1,5,1,1,1068937.68,1127143.5999999999,2,1,26830.707045454546,2366.384090909091,1,1,0,0,2,1,0,alto_risco
RCT-2025-000421,14.0,0.07142857142857142,0,2,1,0,33121.39,46690.73,1,0,38446.30785714286,1817.3335714285713,7,0,0,1,26,1,0,referral
RCT-2024-000422,40.0,0.35,0,3,0,0,0.0,0.0,0,0,47692.6855,2229.41575,4,0,0,1,73,1,0,referral
RCT-2025-000423,92.0,0.5108695652173914,0,5,1,1,655707.55,800263.87,3,1,31532.214673913044,2376.219347826087,2,1,0,0,7,1,0,alto_risco
RCT-2026-000424,26.0,0.15384615384615385,0,2,1,1,25453.09,36355.83,1,0,36037.75653846154,2703.3442307692308,4,0,0,1,85,1,0,referral
RCT-2025-000425,8.0,0.5,1,2,0,0,0.0,0.0,0,0,37590.63375,2070.16125,3,0,0,1,81,0,0,referral
RCT-2025-000426,46.0,0.10869565217391304,0,3,0,0,0.0,0.0,0,0,79806.78391304347,1542.6491304347826,6,0,1,0,4,0,1,alta_cobertura
RCT-2026-000427,21.0,0.09523809523809523,1,3,0,1,0.0,0.0,0,0,22792.287619047616,1532.597142857143,5,1,0,1,32,1,0,referral
RCT-2026-000428,127.0,0.4409448818897638,1,5,1,1,455012.83,523992.74,1,2,17357.874251968504,2169.607401574803,4,0,0,0,9,1,0,alto_risco
RCT-2026-000429,108.0,0.8611111111111112,0,4,1,1,479983.13,618136.85,1,1,31672.05712962963,2369.720277777778,4,1,0,0,1,1,0,alto_risco
RCT-2026-000430,28.0,0.32142857142857145,0,4,0,1,0.0,0.0,0,0,26306.14892857143,1205.0717857142859,7,1,0,1,38,1,0,referral
RCT-2026-000431,38.0,0.21052631578947367,1,2,0,1,0.0,0.0,0,0,44360.49684210526,1043.5413157894736,8,0,1,0,3,0,1,alta_cobertura
RCT-2025-000432,19.0,0.15789473684210525,1,2,0,0,0.0,0.0,0,0,55824.02631578947,2020.6031578947368,7,0,1,0,7,0,1,alta_cobertura
RCT-2026-000433,147.0,0.7346938775510204,0,4,1,1,611520.29,766878.8,1,2,32400.673401360546,2947.0914285714284,2,1,0,0,9,1,0,alto_risco
RCT-2024-000434,37.0,0.24324324324324326,1,3,0,0,12467.91,12861.11,1,0,26554.11378378378,2528.444054054054,5,1,0,1,24,0,0,referral
RCT-2026-000435,128.0,0.5234375,0,4,1,1,591329.59,642936.79,1,1,28907.1715625,3833.983984375,3,1,0,0,4,0,1,alto_risco
RCT-2025-000436,83.0,0.43373493975903615,0,5,0,1,977323.51,1037040.55,3,2,17120.682771084335,2934.9630120481925,4,1,0,0,1,1,0,alto_risco
RCT-2025-000437,52.0,0.8653846153846154,0,4,0,1,750182.52,869117.39,3,2,27948.86076923077,2165.0890384615386,2,1,0,0,7,1,0,alto_risco
RCT-2026-000438,38.0,0.05263157894736842,1,1,0,0,0.0,0.0,0,0,61851.95973684211,1864.8573684210526,7,0,1,0,9,0,1,alta_cobertura
RCT-2025-000439,105.0,0.7714285714285715,0,4,1,1,561807.38,581739.02,1,3,22224.429904761906,4025.7639999999997,3,0,0,0,6,1,1,alto_risco
RCT-2025-000440,28.0,0.21428571428571427,1,2,0,1,0.0,0.0,0,0,50509.173214285714,1170.2914285714287,8,0,0,0,7,0,1,alta_cobertura
RCT-2024-000441,59.0,0.2711864406779661,1,1,0,1,0.0,0.0,0,0,65909.06999999999,1152.0130508474576,6,0,1,1,5,0,0,alta_cobertura
RCT-2025-000442,13.0,0.3076923076923077,0,4,0,1,0.0,0.0,0,0,28748.759230769232,2679.666153846154,4,0,0,1,53,1,0,referral
RCT-2025-000443,26.0,0.23076923076923078,0,3,1,0,0.0,0.0,0,0,40922.185000000005,1634.598076923077,3,0,0,1,17,0,0,referral
RCT-2025-000444,5.0,0.2,0,4,1,0,0.0,0.0,0,0,33993.5,2018.5400000000002,2,0,0,1,41,1,0,referral
RCT-2024-000445,25.0,0.28,1,1,0,0,0.0,0.0,0,0,70534.3592,934.54,5,0,1,1,2,0,1,alta_cobertura
RCT-2025-000446,24.0,0.2916666666666667,0,3,0,1,11116.49,16199.26,1,0,23265.68416666667,2235.0508333333332,2,1,0,1,30,1,0,referral
RCT-2025-000447,9.0,0.1111111111111111,1,2,1,0,15136.85,18006.41,1,3,64684.316666666666,960.2655555555555,8,0,1,0,2,0,1,alta_cobertura
RCT-2025-000448,8.0,0.375,0,2,0,1,0.0,0.0,0,0,42891.56,2073.48625,6,0,0,1,73,1,0,referral
RCT-2025-000449,92.0,0.8913043478260869,0,5,1,0,1864119.66,2019565.15,3,1,27684.986847826087,4020.0934782608692,4,0,0,0,4,0,0,alto_risco
RCT-2025-000450,21.0,0.14285714285714285,0,3,0,1,0.0,0.0,0,0,44212.322380952384,2710.535714285714,1,1,0,1,87,0,0,referral
RCT-2025-000451,33.0,0.15151515151515152,0,4,0,0,0.0,0.0,0,0,42710.36636363636,2814.718484848485,4,0,0,1,18,0,0,referral
RCT-2025-000452,39.0,0.3333333333333333,1,3,1,1,13356.54,14249.67,1,0,22947.583333333332,2655.735897435897,3,0,0,1,66,0,0,referral
RCT-2026-000453,14.0,0.07142857142857142,1,1,0,0,0.0,0.0,0,0,55194.96642857143,1892.23,6,0,1,0,5,0,0,alta_cobertura
RCT-2025-000454,92.0,0.42391304347826086,0,4,1,1,280949.8,324183.07,1,3,24768.44913043478,3416.856413043478,2,1,0,0,10,0,1,alto_risco
RCT-2026-000455,35.0,0.2857142857142857,0,2,0,0,17905.7,21950.82,1,3,75790.96914285714,1163.4042857142858,5,0,1,0,10,0,1,alta_cobertura
RCT-2025-000456,19.0,0.21052631578947367,1,1,0,1,0.0,0.0,0,0,73206.14105263157,962.1210526315789,7,0,1,0,8,0,0,alta_cobertura
RCT-2026-000457,9.0,0.2222222222222222,0,2,0,0,34268.07,36046.71,1,0,36383.752222222225,1508.9155555555556,2,0,0,1,78,1,0,referral
RCT-2025-000458,112.0,0.9017857142857143,0,5,1,1,1365383.8399999999,1442174.44,2,3,15056.286607142858,2785.7330357142855,2,1,0,1,10,0,1,alto_risco
RCT-2024-000459,34.0,0.6470588235294118,0,5,0,1,629871.75,679576.0499999999,3,3,15847.775882352942,2693.380294117647,4,0,0,0,10,0,1,alto_risco
RCT-2026-000460,31.0,0.12903225806451613,0,4,0,1,20474.01,24646.05,1,0,35965.91935483871,2090.8167741935486,3,0,0,1,66,1,0,referral
RCT-2025-000461,5.0,0.4,0,2,0,0,0.0,0.0,0,0,25277.216,2819.58,5,0,0,1,38,0,0,referral
RCT-2026-000462,57.0,0.17543859649122806,1,3,0,0,0.0,0.0,0,0,75697.69245614034,1528.2936842105264,7,0,1,0,3,0,0,alta_cobertura
RCT-2024-000463,55.0,0.2,1,3,0,0,0.0,0.0,0,0,63771.335636363634,1055.971090909091,8,0,1,0,9,0,1,alta_cobertura
RCT-2024-000464,50.0,0.1,1,2,0,0,0.0,0.0,0,0,51312.504,1209.5934,7,0,0,0,6,0,1,alta_cobertura
RCT-2024-000465,11.0,0.09090909090909091,1,2,0,0,0.0,0.0,0,0,50109.68,1897.0818181818183,8,0,0,0,6,0,1,alta_cobertura
RCT-2026-000466,40.0,0.3,0,3,1,1,0.0,0.0,0,0,43628.2335,2760.2287499999998,3,0,0,1,71,1,0,referral
RCT-2025-000467,144.0,0.8263888888888888,0,4,1,1,1785412.57,1955261.97,3,2,28044.672708333335,3097.4288194444443,5,0,0,0,5,1,0,alto_risco
RCT-2025-000468,11.0,0.2727272727272727,0,2,0,1,0.0,0.0,0,0,31314.690000000002,1366.6872727272728,6,1,0,1,51,1,0,referral
RCT-2025-000469,50.0,0.02,1,2,0,0,0.0,0.0,0,0,74982.57280000001,1489.6452,6,0,1,0,8,0,0,alta_cobertura
RCT-2025-000470,9.0,0.1111111111111111,1,1,0,0,0.0,0.0,0,0,59258.83666666667,1754.4211111111113,6,0,1,1,10,0,0,alta_cobertura
RCT-2026-000471,98.0,0.826530612244898,0,5,1,1,789974.36,884796.2200000001,2,3,32887.27224489796,3144.91693877551,4,1,0,0,5,0,0,alto_risco
RCT-2025-000472,23.0,0.17391304347826086,0,2,1,0,0.0,0.0,0,0,48191.806521739134,2291.8439130434786,3,0,0,1,31,1,0,referral
RCT-2024-000473,25.0,0.16,0,2,0,0,0.0,0.0,0,0,41838.7336,1578.0924,3,0,0,1,20,0,0,referral
RCT-2026-000474,4.0,0.25,1,2,0,1,0.0,0.0,0,0,23466.7875,2517.16,4,1,0,1,80,0,0,referral
RCT-2025-000475,10.0,0.1,1,2,0,0,0.0,0.0,0,0,32943.457,2229.391,2,0,0,1,20,1,0,referral
RCT-2026-000476,36.0,0.5555555555555556,0,4,0,1,327638.18,379008.54000000004,2,1,34774.39027777778,2827.3380555555555,3,0,0,1,9,0,0,alto_risco
RCT-2025-000477,27.0,0.14814814814814814,1,1,1,0,0.0,0.0,0,0,65942.04925925926,979.974074074074,7,0,0,0,3,0,1,alta_cobertura
RCT-2025-000478,108.0,0.8703703703703703,1,4,1,1,236708.62,248519.87,1,2,22706.48324074074,4211.214814814815,1,1,0,0,3,0,0,alto_risco
RCT-2026-000479,12.0,0.0,1,1,0,0,0.0,0.0,0,0,52388.06083333333,1771.2524999999998,8,0,1,0,2,0,0,alta_cobertura
RCT-2025-000480,82.0,0.45121951219512196,1,5,1,1,401171.15,537060.77,1,2,23883.337926829267,3225.9302439024395,4,1,0,1,6,1,0,alto_risco
RCT-2026-000481,30.0,0.43333333333333335,1,2,0,0,10217.9,11533.12,1,0,37655.42866666667,1291.0396666666668,4,0,0,1,45,1,0,referral
RCT-2025-000482,25.0,0.08,0,2,1,0,0.0,0.0,0,0,50544.3604,1280.4008000000001,8,0,1,0,3,0,1,alta_cobertura
RCT-2026-000483,47.0,0.7872340425531915,0,4,1,1,1117444.4,1372214.87,3,1,35495.34319148936,3192.0423404255316,2,1,0,0,9,1,0,alto_risco
RCT-2026-000484,35.0,0.34285714285714286,0,3,0,1,0.0,0.0,0,0,31213.97857142857,2950.534571428572,3,0,0,1,18,1,0,referral
RCT-2024-000485,27.0,0.3333333333333333,1,2,0,1,0.0,0.0,0,0,28014.034074074076,2343.699259259259,2,0,0,1,25,1,0,referral
RCT-2025-000486,18.0,0.16666666666666666,1,2,1,1,23947.22,26489.71,1,0,38354.11833333333,1676.6966666666667,3,1,0,1,63,1,0,referral
RCT-2025-000487,94.0,0.4574468085106383,0,5,1,0,1053911.43,1135153.91,3,1,17229.546276595745,4049.1556382978724,3,1,0,0,5,1,0,alto_risco
RCT-2025-000488,30.0,0.1,1,2,0,0,0.0,0.0,0,0,74828.78533333333,1862.4363333333333,7,0,0,0,6,0,1,alta_cobertura
RCT-2024-000489,7.0,0.14285714285714285,0,2,0,0,0.0,0.0,0,0,70238.31714285714,1599.9242857142856,6,0,1,0,7,0,1,alta_cobertura
RCT-2025-000490,60.0,0.03333333333333333,1,1,0,1,0.0,0.0,0,0,57761.969333333334,1878.5181666666665,7,0,1,0,1,0,1,alta_cobertura
RCT-2024-000491,43.0,0.023255813953488372,1,2,0,0,0.0,0.0,0,0,38091.46395348837,1466.5451162790698,6,0,0,0,10,0,1,alta_cobertura
RCT-2025-000492,6.0,0.16666666666666666,1,1,1,0,0.0,0.0,0,0,32709.62,1810.7783333333334,5,0,1,0,4,0,0,alta_cobertura
RCT-2025-000493,48.0,0.4583333333333333,1,5,1,1,936121.3,1189230.6,2,1,28335.2225,4382.672291666667,3,1,0,0,7,1,0,alto_risco
RCT-2025-000494,3.0,0.3333333333333333,1,2,0,1,0.0,0.0,0,0,31576.083333333332,2259.7366666666667,5,0,0,1,48,1,0,referral
RCT-2025-000495,110.0,0.6818181818181818,0,4,0,1,1165702.96,1373805.26,2,2,19838.727272727272,2177.848,3,0,0,0,5,0,0,alto_risco
RCT-2024-000496,107.0,0.7383177570093458,1,4,0,1,534305.18,759447.5,1,3,39858.24897196261,2843.855140186916,3,0,0,0,4,1,0,alto_risco
RCT-2025-000497,31.0,0.2903225806451613,1,4,0,1,0.0,0.0,0,0,41137.304193548385,1591.3967741935485,5,0,0,1,59,1,0,referral
RCT-2026-000498,37.0,0.16216216216216217,1,2,0,0,0.0,0.0,0,0,73092.3945945946,1953.2910810810813,8,0,0,1,10,0,1,alta_cobertura
RCT-2026-000499,96.0,0.7291666666666666,0,4,1,1,543149.53,754721.65,2,1,20302.278125,3304.0237500000003,3,1,0,0,4,1,1,alto_risco
RCT-2025-000500,55.0,0.03636363636363636,1,2,0,0,0.0,0.0,0,0,69505.27418181818,1981.6747272727273,6,0,1,1,9,0,1,alta_cobertura
RCT-2026-000501,57.0,0.08771929824561403,1,2,0,0,0.0,0.0,0,0,41239.77263157895,2191.0528070175437,7,0,1,0,7,0,1,alta_cobertura
RCT-2026-000502,33.0,0.12121212121212122,0,3,0,0,0.0,0.0,0,0,36662.62363636364,1980.2081818181819,6,0,0,1,39,1,0,referral
RCT-2026-000503,30.0,0.16666666666666666,1,2,0,1,0.0,0.0,0,0,25603.159,2695.866666666667,2,1,0,1,73,1,0,referral
RCT-2026-000504,37.0,0.08108108108108109,0,3,0,0,0.0,0.0,0,0,51787.122702702705,2121.9548648648647,8,0,1,0,8,0,1,alta_cobertura
RCT-2025-000505,19.0,0.3684210526315789,1,3,0,0,0.0,0.0,0,0,20541.854736842106,2478.552105263158,4,0,0,1,85,1,0,referral
RCT-2026-000506,20.0,0.45,1,2,1,0,37271.87,41356.98,1,0,22174.639499999997,2988.6345,5,0,0,1,35,1,0,referral
RCT-2025-000507,98.0,0.5816326530612245,1,4,0,1,928415.23,1137640.79,2,1,21410.642142857145,4383.848979591837,6,0,0,0,2,0,0,alto_risco
RCT-2024-000508,22.0,0.2727272727272727,1,3,0,0,0.0,0.0,0,0,40666.78772727273,2060.122272727273,8,0,0,1,10,0,1,alta_cobertura
RCT-2026-000509,14.0,0.14285714285714285,1,3,0,1,0.0,0.0,0,0,36894.98714285714,1427.66,6,0,1,0,7,0,1,alta_cobertura
RCT-2025-000510,27.0,0.037037037037037035,0,1,1,0,0.0,0.0,0,0,68945.45888888888,1030.1522222222222,7,0,0,0,10,0,1,alta_cobertura
RCT-2026-000511,27.0,0.1111111111111111,0,2,0,0,7800.35,12104.88,1,0,29412.41037037037,1987.9274074074074,5,0,0,1,18,1,0,referral
RCT-2026-000512,14.0,0.42857142857142855,1,3,0,0,7564.06,8634.65,1,0,20841.510000000002,1859.0835714285713,1,1,0,1,58,1,0,referral
RCT-2025-000513,60.0,0.5666666666666667,0,4,1,1,389141.29,434119.45999999996,3,3,16142.615166666666,2719.2625,2,1,0,0,1,1,0,alto_risco
RCT-2025-000514,22.0,0.3181818181818182,0,3,0,0,0.0,0.0,0,0,31734.89,1434.014090909091,7,1,0,1,17,1,0,referral
RCT-2024-000515,59.0,0.03389830508474576,1,2,0,0,15606.7,16413.46,1,3,49629.10389830508,1014.9022033898306,6,0,1,0,10,0,0,alta_cobertura
RCT-2025-000516,37.0,0.2702702702702703,0,3,1,0,0.0,0.0,0,0,30611.69351351351,2023.6316216216214,5,1,0,1,26,0,0,referral
RCT-2025-000517,17.0,0.4117647058823529,0,2,0,0,0.0,0.0,0,0,23361.93705882353,1391.548823529412,5,0,0,1,70,1,0,referral
RCT-2026-000518,113.0,0.45132743362831856,0,4,1,1,1008660.7,1291729.85,2,2,31433.913274336286,4138.8281415929205,3,0,0,1,1,1,0,alto_risco
RCT-2024-000519,22.0,0.18181818181818182,1,3,0,1,0.0,0.0,0,0,72618.76545454546,1094.0481818181818,7,0,1,1,2,0,0,alta_cobertura
RCT-2025-000520,140.0,0.7857142857142857,1,4,1,1,509987.47,516842.88,1,1,29955.373857142855,2237.1276428571427,4,1,0,0,6,0,1,alto_risco
RCT-2024-000521,132.0,0.8863636363636364,0,5,1,1,555169.77,590192.78,2,3,37273.11840909091,3833.485909090909,0,1,0,0,10,0,1,alto_risco
RCT-2025-000522,54.0,0.05555555555555555,1,2,0,0,5665.15,5982.27,1,3,77041.91703703704,1860.4972222222223,6,0,1,0,1,0,1,alta_cobertura
RCT-2025-000523,52.0,0.19230769230769232,1,3,1,0,0.0,0.0,0,0,48233.525192307694,1766.7236538461539,4,0,1,0,5,0,1,alta_cobertura
